,tweetText,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,like_to_view_ratio
1041,"Wake up.
Hit snooze 4 times.
Stare at your phone.
Roll out of bed.
Make coffee.
Sit in traffic.
8 hours of unfulfilling work.
Sit in traffic... again.
Argue with your ""significant"" other.
Walk the pet.
Watch TV.
Pass out.
Repeat.

This should scare the shit out of you.",675,272,2665,19556,2113057,1898,0.009254838
1188,Create or be created. https://t.co/VC7JB9Qf7c,89,28,493,2072,224293,357,0.009237916
631,"First look at the insides of The Art of Focus book.

The next 2 months will be very special. https://t.co/3BxrVr0hzR",102,5,53,789,85554,101,0.009222246
1007,"The most successful people are those that study unethical tactics and use them in an ethical way.

Sales, marketing, persuasion, hypnosis, influence, etc.

Their work, business, and pursuit of lofty goals are the modality for integrating their shadow.",84,7,129,1124,122019,224,0.00921168
1056,The desire to remove the ego is still an egoic pursuit.,184,13,148,1316,144591,50,0.009101535
1022,"I'm convinced that the future of schooling will be done online, with creators as teachers, and each student can join the ""school"" that aligns the most with their interests, values, and method of learning.",306,44,264,2186,240266,171,0.009098249
227,"People dumber than you are making millions.

Smart people are often under the false assumption that making money is ""evil"" (when in reality they selfishly avoid contributing to or impacting society).

It is not noble to not make money:
https://t.co/mF59233bc5",75,3,57,593,65291,258,0.009082416
1085,"The middle path is that of the world conquerer.

Not extreme peace like a monk.

Nor extreme progress like a businessman.

But one that can find meaning in the balance.

The conquerers push both material and immaterial extremes to reap the full range of the human experience.",73,8,82,728,80323,75,0.009063406
541,"Everyone talks about the latest high-income skill.

Nobody talks about the meta-skills that make them high-income.

If you don't want your learning to go to waste, read this:
https://t.co/5zfYfhhBLG",23,2,80,424,46838,243,0.009052479
1080,"The constraints create the game, and I’m having a lot of fun seeing how far I can take a one person business and four hour workdays. Forces you to think outside of the online business box that has been reinforced over the last 20 years.",76,0,30,504,55714,37,0.0090462
74,"We're 6 days into the New Year.

If you already feel lost, overwhelmed, or anxious about the future you're trying to create – this is a process I run through when life get's messy.

How to reset your life in 7 days:
https://t.co/S1X0eNTsi5",46,1,43,410,45539,268,0.009003272
1155,"The world has been slowly shifting over the past decade.

Mindless to mindful.
Corporate to individual.
Centralized to decentralized.

It's still happening, internalize these if you want to take advantage:
https://t.co/HVptL9iOLi",32,2,18,238,26435,25,0.009003215
806,"This isn't for everyone.

But most people don't realize the raw power of the business models the internet has created.

If you can gain 1 follower you can gain 1 million.

If you can make $1 you can make $1 million.

Most just don't have the sticking power
https://t.co/msVURujLkj",42,3,29,370,41352,85,0.008947572
671,"You are the business.

Most people should stop focusing on their next million-dollar idea.

Most people should focus on contributing to the market place with the skills and experience they already have.

Here's how you start immediately:
https://t.co/esQoyCGoYw",38,1,37,417,46663,128,0.008936416
1106,"Anyone can build a product that would help their former self and use their story as a marketing strategy.

But, everyone wants to chase what's hot, flashy, and approved by others.

The most fulfilling and profitable way of life is right under your nose.",126,12,110,978,109717,165,0.008913842
1116,The worst mistake you can make when building a name for yourself is to ask for value without first giving it.,175,11,233,1827,204966,137,0.008913673
1071,"An email I got:

""Free piece of advice: clean up your explicative f*$#%# blog, it makes you seem unprofessional and people won't hire you.""

Little does he know that's exactly why people hire me.

Your worldview =/= my business.",145,6,31,1051,117991,31,0.008907459
1065,"My current morning routine (for maximum flow):

- Pop nootropic stack
- 20 minutes cardio
- 45-90 minutes writing
- Walk to coffee shop
- 45-90 minutes writing
- Emails, messages, responses

Prioritize cognition, knock out creative work first, then let others into your day.",130,4,91,1252,140594,285,0.008905074
1109,"Your limiting beliefs around saturation and competition are shattered through action, time, and iteration.

After 3 years, I've seen too many success stories that it is close to impossible to entertain any other thought than ""you can do whatever the fuck you want.""",155,9,131,1123,126124,154,0.008903936
928,"Nature is the ultimate mental model.

Creation, destruction, growth, decay, conflict, climax, resolution, macro, meso, and micro cycles, aesthetics, etc.

All language, knowledge, society, and culture is constructed over centuries from how we interpret reality.

Study nature.",101,8,155,992,111877,85,0.008866881
1210,"4 hours of focused work is better than 8 hours of distracted work.

But, most productivity advice sucks.

Watch this if you want to create a sustainable system for your work (that gets better with time and skill):
https://t.co/jC4o0olF7z",28,4,45,437,49343,116,0.008856373
332,"It's safe to say that if you want to do your own thing, you will have to write.

Emails, messages, posts, articles, scripts, curriculums, landing pages...

Everything starts with writing.

It is the main lever mover in your business.

Here's the breakdown:
https://t.co/QuC0PRioii",54,3,43,517,58414,199,0.008850618
966,"A pattern I've noticed in successful people:

They block out the world for a dedicated amount of time each day. No distractions, full focus, harnessing the limited creative ability of their mind to build and maintain their ideal lifestyle.",135,28,478,3048,345508,749,0.008821793
222,"If you don’t create a routine, you will be assigned one.

A thread on the importance of routine:",135,52,1551,11960,1358870,5993,0.008801431
440,"The second you notice you are being natural, confident, or authentic is the second you stop.",110,8,90,1206,137152,138,0.008793164
474,"60 pounds of _____

(Not books)

The Art Of Focus Keepsake Box pre-order starts soon.

Updates: https://t.co/DfD6JgQKwW https://t.co/24HVGiG97W",27,1,6,158,17979,2,0.00878803
1203,"All signs point to cultivating your individual value, character, and distribution going into a future of mass replacement.",87,6,74,684,77902,35,0.008780262
1102,"""Will writers get replaced by AI?""

If you have to ask that question...

Yes, you'll probably get replaced.

Authenticity, experience, and high skill will be the differentiating factor between those that do and don't.

This will help:
https://t.co/uGQv0Dn5z0",43,1,18,273,31099,38,0.008778417
874,"What you don't need to start a business:

- a billion dollars
- high level connections
- a business degree

What you do need to start a business:

- a social media account
- learning to write
- value to provide

Then, you plug it into the 3 step process:
https://t.co/Xt5OMrOKNA",34,2,31,339,38697,81,0.008760369
927,"Your choices determine your future.

Habits are automated choices.

Most people understand that they should form good habits.

But how many actively seek to remove bad habits from their life?

Here are 7 you should be aware of:
https://t.co/HVOKrkiWEp",42,2,30,385,44242,66,0.008702138
814,"Everyone hates on platitudes then ends up indirectly selling in every piece of content (because ""niche down bro"") and their audience resents them. Their growth stunts.

Balance it out with some original, deep, and simple quotes that others can remember you for.",61,1,19,338,38863,17,0.008697218
1027,"Your experience
A social media account
A digital product or service
Time, effort, and iteration

Are the only requirements to make more money than any one person needs.

You can build a massive company, but your time may be better spent on the lagging areas of your life.",75,3,51,660,76232,140,0.008657782
707,"Virtual reality is here.

Social media is a new digital society.

The creator economy is a decentralized market.

Personal brands are the ""people"" that contribute to the developing civilization.

Consumers haven't realized their survival depends on adapting to this new landscape.",57,5,43,489,56595,69,0.008640339
1132,"For brand, tell a story.

For content, make a map.

For product, create a game.",135,16,453,2759,320587,662,0.008606088
302,"Wake up.
Hit snooze 4 times.
Stare at your phone.
Roll out of bed.
Make coffee.
Sit in traffic.
8 hours of unfulfilling work.
Sit in traffic... again.
Argue with your ""significant"" other.
Walk the pet.
Watch TV.
Pass out.
Repeat.

This should scare the shit out of you.

A thread:",145,42,518,3492,406317,1596,0.008594275
205,"If you don't create a routine, you will be assigned one.

A routine is a system that orders the mind to achieve a certain goal.

And most people have no idea their mind is operating from routines society programmed into their head.

Reprogram your mind:
https://t.co/X8GTFIDJzj",39,7,107,686,80331,400,0.008539667
1249,Nothing happens (pieces of the puzzle that form an ugly mess) then everything happens (a piece clicks into place that forms an image you can make sense of).,59,2,19,323,37824,19,0.008539552
535,"Humans, just like any other being, are meant to evolve and transcend.

The next phase is mental.

We upload our minds on social media.

We can communicate, shop, and live without leaving our homes.

Artificial intelligence and technology are phasing out everything but work that requires creativity (consciousness).

People are always staring at their phones, waiting in line until they can go in.

The internet is the collective mind and technology will continue to allow us to break the physical barriers that keep us separate.

If you aren’t using the Universal mind, or internet, to exchange ideas, heighten creativity, and expand your consciousness - you’re missing out on something profound.",93,12,79,670,78797,116,0.008502862
288,"I was observant as a child.

Everywhere I looked it seemed like people were unhappy.

It wasn't difficult to discern where this happiness stemmed from:

The default path in life.

Go to school, get a job, retire with barely enough money to survive.

A life was assigned to you at birth.

Learn what is assigned to you.

Work on what is assigned to you.

Adopt routines that are assigned to you.

Live like a robot and possibly never wake up from the limits society projected on you.

Let that lifestyle become so comfortable that you never consider your potential.

Become so numb to the wonder of life that you never question if there's something more in the unknown.

The pain of living someone else's life never outweighs the pain of creating your own path.

If you want to live a life that you create, there are two options today:

1) Preorder my book, The Art Of Focus. The price increases in 3 days. (Link in the letter below or in my bio).

2) Read this week's Koe Letter on My Story. I talk about the lessons learned from my plethora of business failures.

https://t.co/j53Wqvj1XK",79,5,50,565,66502,156,0.008495985
939,"You don't read to learn every word on the page.

You read to hunt, find, and implement an idea in your life for positive change.

Stop:

- Reading what you hate
- Forcing yourself to read
- Forgetting everything you learn

Do this instead:
https://t.co/SveKAixyDm",37,2,31,361,42576,78,0.008478955
1096,It’s incredible how many people still believe you need a college degree to see any form of success. The conditioning runs deep.,373,51,462,3719,440448,147,0.008443676
510,"At the end of the day, everything boils down to survival and fitness.

Physical survival is a thing, yes, but mental survival is interesting to observe.

We survive the idea of our self.

We survive our online persona.

All creators are fighting for resources (followers, engagement, etc) to survive on the new digital plane of existence.

When your routines are threatened, you feel stressed.

When someone tells you your favorite sports team sucks, you feel stressed.

When you see a post that bashes your religious beliefs, same thing.

We are all fighting to preserve the ordered beliefs, ideas, and thought processes that allow our concept of self to survive.",60,2,37,405,48141,61,0.008412787
1101,The best marketing tactic is pure honesty.,442,94,1071,6139,729944,271,0.008410234
1120,"It helps to frame this whole thing as “solopreneurship,” “being a creator,” or “starting a one person business.”

In reality it’s just doing what you should have been doing.

Improving yourself, acquiring skills, and leveraging the internet to put your name in front of people.",79,8,47,681,81166,117,0.008390213
696,"I *try* to make all business decisions based around my desired lifestyle.

The common route:

- Niche and small scale
- High ticket coaching / consult
- Eventually needs employees
- Productize eventually but 95% of people never reach that point and get stuck in feast/famine client cycle because they think niche audience is better

My route:

- Broad and large scale
- Books + digital products
- Solely focused on creative ideas
- Small team, not necessary though

Most brands are like a building in a city. I want my brand to be a city in the world of social media. My newsletter, books, and products are the buildings. Readers, subscribers, and buyers are my ""niche audiences.""

70,000+ people have downloaded one of my lead magnets. That audience is arguably more niche and larger than most audiences that try to stay niche.

The lifestyle: 2-4 hours of creative work, products that sell in my sleep, and still delivering more value vs price at scale than the common route.",25,0,27,315,37562,112,0.008386135
184,"Your mind is a web of skills, interests, beliefs, goals, problems, and systems.

A business is a web of skills, interests, beliefs, goals, problems, and systems.

Here's how you productize your mind:
https://t.co/puJkCnbpZr",34,0,34,359,42823,168,0.008383345
1221,"6 years of inconsistency to get to 1k

1 year of consistency to get to 9k

2 months and 1 video catching fire to get to 100k

Nothing happens then everything happens let’s go https://t.co/RJr5tffRzo",205,11,99,1727,207148,247,0.008337034
846,"My creator business revenue (rounded):

2019: $10,000
2020: $100,000
2021: $150,000
2022: $800,000
2023: $2,500,000 (projected)

Please for the love of all things holy don't quit after 2 months.",189,20,118,1861,223483,266,0.008327255
188,"Everyone wants to be a content creator.

But few realize they already are.

They write and speak to their friends, family, and coworkers.

Creators do the same thing, but in front of a potential 5.3 billion people on the internet.

How to make the switch:
https://t.co/zn0JQxVAYg",57,5,43,533,64061,256,0.008320195
1248,"People that write off goals are looking for a quick fix in their thinking.

The entire external world is built on goals.

Language had the goal of communication, then was systemized and mastered.

It's not systems or goals or mastery.

It's all of the above.",46,0,21,248,29928,25,0.008286554
1128,"If your network is your networth...

Why not network with millionaires, savants, and masters of their craft?

One DM can change the direction of your life, but most people suck at them.

Use this framework for non-needy networking:
https://t.co/qfY3OKXCbR",48,3,46,412,49726,218,0.008285404
898,"What you don't need to start a business:

- almost everything

What you need to start a business:

- the ability to type
- the ability to learn
- topics you enjoy
- patience

Here's how you join in on the micro business wave:
https://t.co/LIkAjKTQMj",58,5,70,564,68317,173,0.008255632
892,"The difference between the quick-fix path and the path of mastery is that of climaxes.

The pleasure seeker falls into a pit of endless climaxes that creates the largest-scale addiction known to modern man.

The master leans into their story, embraces struggle, and enjoys the occasional climax that results from their efforts. They do not attempt to make that ""high"" permanent.",56,2,79,500,60812,90,0.008222061
609,"Your boss doesn’t care about your self education, personal development, or discovering new potentials for your life. It is a direct threat to the survival of their company. They will structure your work in a way that zaps your energy, but just enough so you can work the next day.",138,38,414,2031,247036,315,0.008221474
904,"How to avoid ending up like 99% of people:

- Observe society
- Observe the successful
- Bridge the gap
- Watch the new video

https://t.co/yQxyQzclM7",32,2,15,242,29671,51,0.008156112
429,"If you want to:

- Tap into the flow state
- Become obsessed with progress
- Stack gold and level up your character
- Avoid being an NPC that misses life

Apply the principles that make video games addicting to your personal success:
https://t.co/r65NpsXTBr",39,1,28,282,34669,101,0.008134068
944,"People love to shit on education businesses.

They think it’s just a bunch of dudes scamming and manipulating because information isn’t tangible.

It’s the most meaningful and results oriented business model there is.

Especially with a broken school system.",101,7,69,727,89537,67,0.008119548
1208,It's funny how society is structured in the perfect way to incentivize putting off your dreams.,245,37,352,2273,280225,97,0.008111339
666,"There are so many talented musicians, writers, and artists that make close to $0.

The difference between them and those who “make it big” is distribution.

Which, in todays world, is as simple as having a growing personal brand to get eyes on your creations.",106,8,60,676,83344,90,0.008110962
349,"A lot of people posting screenshots of cold DMs they get from beginners (I do think they are pretty funny).

But I can't help but think it's like posting a video of someone with shitty form at the gym.

At the risk of sounding noble to the point of being cringe, there has to be a better way of going about it than blasting beginners on the timeline to make yourself look above them.

Like going to the gym your first time, you don't know you're being an idiot until you learn. Public shaming may or may not be the best way to help people learn.

Instead of posting the screenshot (having them resent you and the entire industry) you could have posted what you would have done (having them trust you).",142,14,39,787,97353,58,0.008083983
679,"The Age Of Information is overwhelming.

The most important thing you can do in these times is curate your digital, mental, and physical environment.

Digital - Expose yourself to the information that will program you for success.

Mental - Treat your mind as a garden. Your thoughts can be well-kept and beautiful, or they can grow like weeds and cause a chaotic downward spiral.

As the Arabs say, “The nature of rain is the same, but it makes thorns grow in the marshes and flowers in the gardens.”

Physical - People that settle for comfort form settlements. They justify each other's mediocre lives and are programmed to believe it is normal. The unknown is where your potential lies.

""The single most important decision you make is where you live.  It drives your business opportunities, relationships, food and water supply, politics, activities, and day-to-day quality of life."" - Naval

You are a product of your environment.

Your thoughts, emotions, and actions (in that order) are influenced by the people and information within it.

Thought processes become habitual.

Programmed into your mind with time.

Most people wake up after 40 years of robotic living wondering where the time went.

Don't be one of them.",84,5,172,924,114372,391,0.0080789
943,"If you want to succeed in life &amp; business study:

Psychology
Marketing
Sales
Copywriting
Spirituality
Evolution
Storytelling
Game design
Human nature
Cognitive biases

Or just read this where I deconstruct the patterns of them all:
https://t.co/xsHG9WPrJc",37,7,228,1306,162011,748,0.008061181
1169,"The biggest problem people face in online business:

Finding a niche.

After years of freelancing, agency work, and being a creator, here's what I've found:
https://t.co/846WLeKcAd",38,1,35,415,51491,158,0.008059661
252,"If you think making money or starting a business is evil, you are not as conscious or as spiritual as you think.

By not starting a business, the unethical one's rise to the top.

Read Making Money Is Spiritual (If You Learn These Unethical Skills) below:
https://t.co/wWPgl3I0T8",52,6,39,349,43313,110,0.008057627
53,"Companies hire based on your social media.

Creators hire based on your social media.

Clients hire based on your social media.

Social media is the new resume.

Here are 7 ways to create a career on the internet:
https://t.co/WV9Zd9b9IY",76,9,58,592,73656,376,0.008037363
572,"People ask why I recommend writing a newsletter first, even with 0 subscribers.

Because it doesn't matter how many people read it if:

- It is your YouTube script
- It is published on your blog
- It can be condensed into 20+ posts

Starting with long-form writing forces you to be somewhat original.

(Which most people can't do when they are stuck in the short-form rat race.)

It forces you to actually create - to research, capture, deconstruct, experiment, and reconstruct knowledge.

It makes you take your interests seriously enough to consider your life's work.

When I focus on writing my newsletter for 30 minutes every morning, all of my other content is handled.

It's as simple as deconstructing the newsletter and repurposing it everywhere in less than 10 minutes a day (once you have the process down).

And, of course, you build the newsletter over time, which is more valuable than any social media following.

Your mind rewires to play long-term games.

Your success becomes exponential with time.

Stop thinking about it as just a newsletter that disappears when you hit send.

It is the foundation of your entire brand (and most people don't have that).",99,10,132,1098,137303,759,0.007996912
633,"When was the last time you sat with your vision for the future?

Like really sat with it.

As if that is your sole job. To think about every facet of the future you want to create. No distractions. Following a river of thoughts and ideas as they come to you. Questioning what belongs and what doesn’t.

This practice alone, 30 minutes before falling asleep, can change the direction of your life the next morning.",60,6,145,1111,138969,497,0.007994589
916,"Most people learn:

- Copywriting
- Marketing
- Sales
- Design
- Email marketing
- Ghostwriting

And still can't make a penny.

It's because you're missing the skill that makes them all work:
https://t.co/mnLzhpAcsE",29,1,46,473,59289,228,0.007977871
820,"The average human is programmed to execute a series of default commands by society.

They never realize their potential.

They repeat the same day over and over until they retire and wonder where the time went.

Avoid:
https://t.co/I9YX6Dz19l",52,3,37,385,48274,55,0.007975308
692,"I don't care about hiring dozens of employees.

I don't care about managing teams and scaling to the moon.

I don't care about watering down what built me to this point.

I care about understanding, creative struggle, and self-development. Everything else is to be eliminated.",69,4,53,686,86042,72,0.00797285
716,The Art of Focus book coming soon https://t.co/IwVQj9DhfL,75,7,33,489,61338,60,0.00797222
1083,"Fact:

You can learn more than a college course through self-education in a fraction of the time.

If you want to learn, master, and monetize your knowledge you must make a constant effort to spot profitable problems and apply what you know:
https://t.co/2sFV8OR9So",37,5,31,342,42950,103,0.007962747
297,Feels weird yet good to see people reading and resonating with the book. It was always a feint dream and now it’s reality. https://t.co/71xhr5WG1w,46,1,8,263,33134,11,0.007937466
1229,"The difference between a commodity and authority is depth.

Depth comes from:

- Long-form content
- A product or service
- The number of lives you change
- Giving your most valuable insights away for free

Generic becomes wise when there is depth beyond the surface.",50,2,56,523,66182,83,0.007902451
337,"It's silly to think that you shouldn't make someone feel ""bad"" with your writing.

First, it's their perception of your words.

If they feel bad, maybe they needed it.

Second, why close yourself and your readers off to any aspect of the human experience?

The best parts of movies and stories are the low points. Where the character is deep in the trenches. Because it opens your mind to a world of potential as to where the character can end up.

The same holds true for your life.

If your life is a string of highs (I'm talking to you dopamine junkies) it ceases to be perceived as high.

There's no contrast that brings meaning to life.

There's no room for a vision to form about where you could be. A vision that encourages you to be better.

A high is meaningless without a low as a reference point.

Long story short, don't be afraid to make your readers feel something for once.

And also, don't be afraid to feel something yourself for once.",63,5,45,466,59350,84,0.007851727
720,"Creative work is not about working 12-14 hour days.

Productivity = stress.

Stress = closed mind.

Closed mind = low creativity.

If you want to earn more as a creative, work less and do this instead:
https://t.co/M372lnwJxS",41,7,71,634,80961,198,0.007830931
1211,Stop outsourcing your curiosity by asking questions too early.,94,17,216,1583,202403,88,0.00782103
589,"Today's spicy take:

You're a slave.

I'm a slave.

Some are slaves to their phone, others are a slave to their routines (me), and most are slaves to a paycheck (doesn't matter how you feel if it's a fact).

Here's a potential solution:
https://t.co/VoHFZIzkWZ",39,0,32,312,39893,114,0.007820921
566,"Facing new challenges is the obvious (and only) path to any form of success.

And confidence is the barrier that holds most people back.

They don't start the business.
They don't shoot their shot.
They don't change.

Here's how you stop caring so much:
https://t.co/IvIsefIxRK",28,2,38,272,34800,88,0.007816092
243,"If you aren't tired when you go to bed and excited when you wake up, you need intensity and goals.

A thread on getting what you want out of life:",115,48,1076,9236,1182920,5214,0.007807798
723,The Art Of Focus book coming soon https://t.co/VBWDKuB5ih,80,9,49,579,74519,51,0.007769831
516,"Most people ask advice to avoid action, failure, and learning.

They ask vague questions that are impossible to answer without writing 4 books and holding their hand the entire way.

Stop asking for advice.

Do this instead:
https://t.co/MmVzPioJC2",34,7,45,402,51932,150,0.007740892
520,"8 hour work days should be a thing of the past.

They slowly destroy your creativity, energy, and potential for building what you want.

Not to mention how modern work environments are the epitome of depression.

4 hours is all you need.

Why?

- 8 hours of pure focus is psychologically impossible

- 4 hours as a deadline creates a tangible deadline (narrows focus)

- completing your work in 4 hours is challenging (an ingredient of flow state)

- you are forced to do high-leverage tasks (or else you cry about how 4 hours isn't enough)

- ample rest reduces psychological fatigue (like resting from the gym) so you can produce higher quality work

- you have time to pursue the things that contribute to quality of life/work (personal development, spirituality, interest exploration

Clearly this doesn't happen in an instant.

You either need to change jobs, build your own thing, or upskill if you can't do either.

Personal evolution is about solving the problems in your life.

Most people don't see 8 hours of work as the massive problem it is because it's been conditioned into their psyche as ""just the way it is.""

Changing how long your work is a major domino that spills into the rest of your life.",174,24,285,1892,244446,642,0.007739951
994,"Technology has put the power back into the hands of the individual.

Faster than ever, you can:

- Acquire a valuable skill set
- Create a unique solution
- Contribute to a niche community

Our ancestors were entrepreneurs, and history is repeating itself:
https://t.co/VwoGGEQEBS",45,0,23,281,36344,33,0.007731675
818,"I'm having a hard time picking between:

- Music production
- An apparel brand
- A supplement brand
- A gym / coffee shop
- Freelance 3d visuals for DJs
- Apps and software to sell

Near impossible to get bored when you stop distracting yourself and start learning / building.",149,2,43,997,129150,170,0.007719706
1228,"The greatest trap of the 21st century is closed mindedness.

Signs of the closed minded:

- Intentionally misses the point
- Expects life to be a certain way
- Reads literally, not metaphorically
- Interprets from a selfish perspective
- Assumes meaning without experience

Avoid.",79,6,101,687,89284,98,0.007694548
676,"If you have average goals, then yes, don't compare yourself to others.

""Focus on yourself, compete against who you were yesterday, etc""

If you want to surpass the greats, it is required that you compare yourself.

Yes, it will be painful to realize you suck time and time again.

No, you don't have to let it spiral into a depression.

You have the ability to think critically about where you are now, where you are going, and how you are going to get there.

How else are you going to grow if you don't have a point of reference?

You can't improve what you aren't aware of.

Comparing yourself to others is how you become brutally aware of the problems preventing you from growth.

Find mentors.

No, they don't have to cater to you specifically.

There are thousands of incredible people posting what they do online.

I don't want to hear anything about social media being fake and polished. Doesn't matter. Stop being a slave to your compulsive thoughts.

Observe what the greats do.

Immerse yourself in the environment you want to join.

Be open-minded enough to test a strategy that goes against the grain. Doesn't matter if it's not scientifically proven. Doesn't matter if a million average people think it isn't optimal.

Your mind, body, and business are your best teacher because they are how you interact with reality.

Self-experiment - it's the only way to solve your problems for good.

Don't latch onto one method or process.

Test multiple and pull truth from them all.

If you want to start a business, study multiple business models and you'll find the overlapping principles that lead to success. Then, apply it to a model that fits you.

If you want a jacked physique, study multiple training programs and diet models. Again, don't become dogmatic about one. Ignore people that shove their method down your throat like a religious person does with their belief system.

Comparison can be positive.

Envy can be positive.

Realizing that you, just like everyone else, suck at something at some point can be extremely positive.

Anyone who paints something like comparison as ""all bad"" is either regurgitating self-help advice or can't think beyond a singular perspective for the situation.",70,8,126,771,100952,293,0.007637293
1028,If you can't be happy in a city you won't be happy in the woods.,349,29,161,1966,257626,47,0.007631217
421,:) https://t.co/yb6HDailez,59,0,6,226,29770,6,0.007591535
1218,"Solopreneurship through social media is enticing because of its close to zero startup costs.

It’s also a huge trap.

People are too cheap to invest back into their business, continue wasting money on the same bad habits, and treat their business as a non-serious hobby.",76,5,57,572,75386,65,0.007587616
695,"People don’t believe me when I say I work less than 4 hours a day.

(Mostly little kids with too much time on their hands)

If a 9-5er with kids can build a business in 1 hour every morning, you don’t have to work 14 hours as a status symbol
https://t.co/6WkDB3hA7W",41,4,18,315,41655,70,0.007562117
957,"You can change the direction of your life with 1 hour a day of pure focus.

Anyone can find an hour of free time.

When you do, here's how you maximize what you do during that time:
https://t.co/49WuNHmi8I",40,5,48,487,64405,182,0.007561525
885,"Your 20s are when you have the most time to discover and actualize your potential.

Most people waste it on cheap pleasures and doing what they're told.

Do this instead:
https://t.co/De66TZMwYy",29,4,20,279,37081,69,0.007524069
712,"It's difficult to imagine how spiritually evolved our world would be if the words ""consciousness"" and ""awareness"" were a thing a few thousand years ago.

Both bible thumpers and atheists would be a tiny minority.",72,3,22,374,49817,20,0.007507477
1149,"The new economy is different.

Internet content is how you:

- Attract buyers
- Build digital leverage
- Get in front of employers

In this post I walk you through writing 3 content pieces (you can follow my exact steps):
https://t.co/4f8X8ldIsG",26,1,34,293,39052,130,0.007502817
1067,"How to self fund a business:

Don’t.

Start one that requires a skill that you can learn for free, service you can create for free, and traffic you can generate for free.

Then, invest that money into whatever business you want… if you even care to at that point.",120,7,184,1500,200904,430,0.007466253
719,"Entrepreneurship is for everyone. And everyone already practices entrepreneurial skills in every domain except money.

Most people's pains revolve around money, and society has evolved to reflect this in providing “security” through social conditioning and a clear path laid in front of you so you don’t have to use your gift of critical thought.

You can work the same exact position, as a freelancer or consultant, and make more money + have more freedom than if you were employed. I’m not saying that you have to stop what you are doing. I’m saying there is a better way to do it that enhances the entirety of your life. 

Psychology points to this.
Spirituality points to this.
The stoics warned of this.
Self-actualization demands this.
Not suppressing the problems in your life and becoming a slave to them leads to this.

And yes, just because physical slavery isn't a thing anymore doesn't mean the same essence of reality hasn't evolved to the financial and mental plane of existence.

Jobs prey on the insecurity that is baked into reality itself. Avoiding it means avoiding profound and life-changing insights.

Business is the modern vessel for contributing to humanity. Business is an act of creation. Creation is your divine gift. Creation is how you bridge the connection between yourself and God (or however you want to label feeling as if you are a part of something greater than yourself). Brahman, Teotl, The Absolute, The Universe, The All, however you want to interpret the underlying metaphysical fabric that all cultures are pointing toward. Don't let unconscious reactions cloud your judgment that stems from ideological groundless structures you subscribe and attach to out of fear of the unknown.

People that convince you that entrepreneurship isn’t for everyone don’t believe in your ability to reach certain levels of development and consciousness in your life (or they are trying to sell you something less holistic than those trying to sell you something on entrepreneurship).

Your ancestors were entrepreneurs.

They cultivated a skill set that allowed them to contribute to something larger than themselves - their community.

The Industrial Revolution caused an unsustainable development of dominance hierarchies (vs entrepreneurial actualization hierarchies) that must and will collapse.

With the internet this community continues to expand to the global level. A digital society and economy has emerged that will demand most people to contribute to it via what is now called the ""creator economy.""

Society is only as strong as the weakest link. Most jobs are low consciousness and are a major factor in limiting progress and human evolution. The person working at McDonalds isn't conscious of their responsibility and impact of making millions of people unhealthy causing a ripple effect of mindlessness and destruction. The person working for a major clothing brand isn't conscious that they exploit sweat shops in third world countries.

Can everyone immediately become the most conscious being on the planet and make 100% absolute good choices that don't cause destruction? No. Stop searching for a quick and absolute fix. Can everyone be an entrepreneur right now? No, of course not. Employment is a part of this phase of evolution and decentralization to the individual is on the horizon. Like the ocean evaporates to droplets then condenses back to rain. Jobs aren't a permanent phenomenon because they aren't in alignment with the nature of impermanence.

Jobs are also a great way to practice a skill set and relieve the stresses of money for a bit while they cultivate their value. All of this is ever-changing, subjective, and situation dependent.

You can actively take part in the second golden ages by learning any evergreen and modern skill set on the internet.

I'm done ranting but I'm tired of seeing people justify their lack of awareness and entrench themselves in a monetary belief system that will be extremely difficult to break out of when there is no other option down the road.

It's not immediate. But it can't become your reality until the idea is planted in your awareness. This tweet could be the driving force behind where you end up over the next decade.",55,16,106,711,96230,359,0.007388548
1201,Reject the quick fix https://t.co/TO43bKBPP6,39,10,67,506,68639,69,0.007371902
1165,"If you don't have a purpose, you will:

- Get distracted
- Lack authenticity
- Have little control over your life

Here's how you avoid modern enslavement (it goes deeper than you think):
https://t.co/M3BHuXKylM",36,3,74,503,68914,122,0.007298952
462,"Video games are structured information.

Life is in-formation, and our quality of life depends on how we process it.

There's a reason people become addicted to video games.

You can use that knowledge to become addicted to meaningful progress:
https://t.co/QV8RrdO2Ar",36,6,36,288,39568,83,0.007278609
425,"The best decisions I've made are the ones that most people see as ""stupid.""

Getting rid of everything I own and flying to a different country.

Breaking a lease and moving to a 3x rent apartment for location and opportunities (when I didn't have the money).

Wasting my life's savings and maxing out my credit card at 18 years old to try to make a business work.

Quitting my job even when my freelancing business could lose every client in an instant.

Those decisions always led to a massive jump in progress and quality of life.

It showed me why most people aren't where they want to be.

Because the pain of where they are doesn't outweigh the pain of caring what other people think.",201,24,236,2130,293586,528,0.007255114
