,tweetText,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,like_to_view_ratio
311,"My first client paid me $300.

My latest client paid me $10,000.

My biggest close was $70,000.

All I did was change 3 things ↓                                                                                                                                                           

The 3 Changes:
1. Price
2. Fulfillment Process
3.  Personal Brand

—

💰 Change 1 – Raise Price

Pricing is a psychological act.

So, try charging 20% more to the next client.

No changes in your service.

No changes in the deliverable.

No changes in your pitch.

Your jaw will drop when you get that yes.

Then, repeat.

—

⚙️ 2. Systemized Fulfillment Process

I had an English teacher who always told me,

""Jose, stop throwing flying kicks.""

The flying kicks look amazing, but they are one of the worst martial arts techniques.

You might land one and win the match.

But the odds of that happening are close to 0%.

Therefore, stop throwing flying kicks with your processes.

Build a system for fulfillment.

Start by listing all the tasks to go from point A to B and add them to a task manager.

Congratulations! You just created a template you can use for every client.

—

🧑‍🎨 3. Build a personal brand.

Having over 200,000 followers across my social media has basically given me persuasive superpowers.

I don't have to pitch my offers often to get new clients.

Many of them just reach out to me, telling me they need my help.

Build one.

– @JoseRosado",7,0,1,62,21663,82,0.002862023
1671,"Just saw a guy saying “I launched an offer and made $30K”

His offer?
Showing people how to make $10K.",20,1,1,52,18181,3,0.002860129
1942,One of the guys who bought access to my SaaS will be firing his $3000/mo Twitter ghostwriter. Because my AI software creates better content at $98 a month.,6,0,0,13,4550,1,0.002857143
963,"My plans to go to Ny and stay there will not be possible now! Kidding, NY is a shithole. Can’t believe how people love it. It smells. The people aren’t nice. Taxes are astronomical. And their crime is insane.",4,0,1,8,2801,2,0.002856123
693,holy shiet,7,0,7,21,7353,6,0.002855977
1419,"Ok—woke up and changed a few things in the copy. It still need more fine-tuning. But I'm getting there.

Will get the designer to create the landing next week. https://t.co/VvpwMhGnwF",1,0,0,8,2803,1,0.002854085
2145,"My daily to-do list is only 1 to 3 tasks long. 

This one habit transformed my business forever.

No fancy tech
No big actions
No streess

Just easy work.

+++ Thread +++",3,1,3,27,9486,17,0.0028463
208,"You can learn to be more charismatic. But there’s a ceiling to how much you can pick up. Some of it depends on the traits you’re born with. But you can absolutely learn it. Start by learning persuasion, storytelling, and smiling more when talking to people.",0,0,1,8,2812,1,0.00284495
388,"To people who have a 9-to-5 job and want to grow an online audience, I always tell them two things:

One, build a daily 30-minute writing ritual.

Post your writing without editing. You don’t have time for editing. Whatever comes out, gets posted. Or tell ChatGPT to spellcheck it your pigheaded about unimportant things.

Just don't be dumb about the things that you post.

Secondly, negotiate with your boss an arrangement where your work is measured by performance, and allows you some time to focus on your personal projects.

I successfully implemented this strategy at two of my previous jobs without any objections from my employers. In fact, one of them, let me bring clients to the office… that’s a true story— I still can’t believe how one of my bosses established a full conversation with one of my freelancing clients when she was visiting me as the office.

However, if your boss objects…

Go to the dark side: a daily 30 minutes bathroom, using your phone to type away will do wonders for your social growth.",6,0,2,10,3524,8,0.002837684
933,Persuasion is the blade. People's fears are the target.,1,0,1,5,1766,0,0.002831257
2895,"Too many of you are obsessed with likes, shares, and engagement. 

You go private...
You pay for retweets...
You join engagement groups...

Here's what nobody told you about Twitter engagement

(And why focusing on engagement will make you lose)",6,1,5,45,15925,15,0.002825746
2249,"Attention: I have a plan to help you reach $30K/mo.

Looking for:
- Experts with 3K+ followers
- A strong track record of results
- A current income of $5K+/mo

If you're ready to put in the effort and scale up...

DM ""win"" me now.
https://t.co/OMLbeG7g3n https://t.co/fOfJTBLK5l",1,0,0,6,2124,0,0.002824859
2089,"My first SaaS client said this about my app
😍😍😍😍 https://t.co/xYwYzmkPFp",1,0,0,7,2488,1,0.002813505
1213,https://t.co/oGkeBHYisq,0,0,0,4,1423,0,0.002810963
2326,"My client had less than 20K followers.

He didn’t have time to monetize his Twitter audience.

But he had a nice course.

So I added $80,000 to his bank account selling it.

He didn’t lift a finger.

How?

Here’s the system we set up for him.

Let’s go:",6,3,22,54,19224,75,0.002808989
1135,Yes,0,0,1,6,2137,0,0.002807674
2211,"When your onboarding process is flawless like mine, clients can’t help but to say good things about it. https://t.co/3q7h7tRANP",0,0,1,5,1781,0,0.002807412
2080,"The NEW cold DM Strategy:

Add 'hahhahaah' at the beginning of the DM. https://t.co/z8AVr9MPbe",16,2,1,23,8194,2,0.002806932
197,https://t.co/bb5OsBis5i,4,0,1,11,3920,1,0.002806122
1287,Twitter is indeed a shitposting platform,2,0,0,7,2498,0,0.002802242
1620,Lit Ig https://t.co/TLYIJ4zxLw,1,0,0,6,2143,0,0.002799813
1530,Got access to that new app that the lizard man just launched https://t.co/NSANs2qXzu,5,1,0,17,6083,0,0.002794674
2790,"Building a business is easier when...

1. You have the entire and proven road map
2. You get the motivation, guidance, and accountability

If you want that, go to:

https://t.co/E8cGTwebKr",1,0,0,4,1432,0,0.002793296
1225,"Raise your prices—TODAY:

Here's how:",4,0,3,26,9329,23,0.002787008
2114,"A student once asked me, 

""What's the most expensive package you'd suggest offering on a website (with a price tag and instant buy) instead of having people call first?""

I replied, 

""Mark Cuban purchased a private jet online. There is no limit, my friend.""

One of my clients managed to sell three coaching packages at $25,000 each through email alone.

I know people who sell spots in their coaching for $5,000 without needing a sales call.

Some even use my free resources to sell their coaching through direct messages for $1,000 to $2,000+.

Money isn't real.

People who are ready to buy, buy.

No matter the price.",4,1,2,26,9336,5,0.002784919
2250,"100,000 Twitter followers.

Just by writing for 30 minutes a day. 

And would you believe it…

English isn't even my first language?

It's true.

So let's peel back the curtain on this wild ride.

+++ Thread +++",2,1,3,17,6124,12,0.002775963
3143,"I don’t enjoy doing administrative work. Things like deciding what to delegate and planning the next few weeks.

What I’ve found that works great for forcing myself to do the work is to move to a different room.
 
For whatever reason

this works well for me.",1,0,0,8,2883,0,0.002774887
2953,"""charging a lot of money means you're dishonest""
– Twitter Person",10,0,2,17,6135,0,0.002770986
1285,Are we pretending not to like this drop? Cuz it's lit.,4,0,0,11,3975,0,0.002767296
421,Yooo Nicolas maduro has a podcast 😂😂😂 WTF?!?!?,3,0,1,9,3253,0,0.002766677
112,"I posted a reading list in March 18, 2020 on Instagram. And it’s still getting traction.

X could never. https://t.co/3WR8ZFGTJA",9,1,1,27,9788,7,0.00275848
2234,"It’s a meme, and it’s also true. They cut down part of a 12,000 year old forest, Hambach Forest, to mine bad quality coal.",2,0,2,12,4364,1,0.002749771
1626,"A client fired me.

Got this message yesterday:
""I’d like to close our relationship out at the end of the 1 month I paid for.""

So I cancelled the next payment right away.

I do as they please when this happens.

I've learned that trying to convince them to stay just reinforces their decision (free persuasion lesson for you there).

That said,

The story doesn't end there.

Before working with me, they had shelled out over 30,000 bucks to boost and monetize their Twitter presence.

""$30K?!?!?! On what, bro?""

On high-ticket coaching and Twitter Ghostwriters—the plague of Money Twitter.

So my client decided to throw in the towel.

It's just not worth it for them at this moment.

You see..

They make a lot more money in their 9-5 and other endeavors, with way less hassle.

I understood where they were coming from, truly.

So, without a second thought, I put a halt on their next payment.

And also took a moment to express my sympathy for the rough ride they'd had with the previous crew.

No one likes a rocky journey, right?

Nevertheless,

It was a bit of a shock, considering we'd only been working together for 21 days.

We'd achieved so much in just those 21 days...

Way than what the previous guys had done in six months.

My client's got a lot on their plate. 

So here's what I did.

I said I was sorry they had this awful experience with the other guys.

And just told them that I'll keep working on their brand until the our agreement it over.

Oh...

And I also went into persuasion mode:

I hit the refresh button on their Twitter perspective.

I reframed Twitter for them.

Showed them how they could run Twitter in the same way they ran their other businesses.

I use their own ideas, words, and terms.

And would you believe it?

They agreed to keep working together.

So now, they're back in the game, with renewed energy. 

Best things?

They gave me the greenlight to manage their account as I please. So now I have full reins on it, making my job easier and their life way less stressful (as they won't be needing to spend time approving stuff, etc).

You know, sometimes, all it takes is to listen to your clients, to understand their reasons for wanting to let go.

If you're confident in your team's skills, like I am in mine, it's rarely your fault.

Clients come with a baggage:

Many backstabs and big promises that never came to be from service provider who lie to get clients.

So when they work with me...

It's like they can't believe what we do.

And how much money they had wasted on the other guys.

Anywho...

The key is to lend an ear, empathize, and then turn the situation around.

And that, my friend, is the art of managing clients.

PS:
Fuck them overpriced coaches.
Fuck them Twitter ghostwriters.",7,0,2,82,29912,19,0.002741375
3097,"The first time I got paid $10,000 for my service…

I knew I was unto something.

And yet…

I couldn’t believe how simple it was to do this.

Here are ALL the details of the system I used.

And how to set it up in 3 hours or less.

/Thread",79,23,146,897,328518,1352,0.002730444
2139,"As I learn more about AI technology, I've realized that focusing on delivering outcomes for my clients rather than deliverables was the right decision.",1,0,0,11,4033,3,0.002727498
986,"We've been conditioned by influencers to feel like selling products is superior to selling services/consulting—it's not.

""sell knowledge, not time"" ain't freedom

It's nice, though",1,0,1,6,2212,2,0.002712477
2999,"Most don’t get results from the courses they buy.

The reason?

These courses are created for consumption, not for implementation.

Now, if you want an actionable and proven method, join my inner circle 👇

https://t.co/E8cGTwebKr",0,0,2,6,2214,0,0.002710027
2482,"How to get 500 email subscribers in 2 hour:

100% practical.

It works even if:
• Zero tech experience
• New email list
• Easy peasy

Follow along.

And you WILL get the 500 subscribers.
Guaranteed.

/Thread",17,5,28,151,55813,327,0.002705463
305,Every tweet is an ad,2,0,0,8,2964,0,0.002699055
1859,It’s called Diablo 4. Great game. Already level 30 🫡,2,0,0,10,3707,1,0.002697599
3083,starting the year the right way: no gym,24,1,3,89,33008,0,0.002696316
2731,"If you want to make money online, you'll need:

- The skills
- The habits
- The mindset

You can't buy those things.

You need to develop them.

But if you're willing to learn, here I teach you 👇

https://t.co/E8cGTwebKr",0,0,1,7,2599,4,0.002693344
3006,"Make your next $100,000 from digital products this year.

And here’s a safe step-by-step blueprint to get there…

Even if your products aren’t ready or you have fewer than 2000 followers.

/Thread",7,1,7,67,24882,90,0.00269271
2707,"To make WiFi Money online you need systems.

WiFi Money Machine is your proven system.

Join today the waitlist for our WiFi Money Machine March 2023 cohort. ⬇️
https://t.co/JEKoef7ktl https://t.co/psO6AU3spc",1,0,0,5,1857,1,0.002692515
756,Americans have a very bad view of marriage. What happened?,18,1,1,23,8545,0,0.002691633
2477,"“Vicar”
By Supreme Pontiff",1,0,0,9,3345,0,0.002690583
578,Ban all cyclists,0,0,1,11,4091,0,0.002688829
503,"My biz partner and I have sold over $2M in ebooks.

The key is having a system.

So here's my 7-step system to help you make $1000s a month in ebook sales:                             
                                                                                     
📚 Step 1: Pinpoint a Problem

Start here.

Don't just write about what you know.

Ask, ""What does my audience want to learn about?""

Find their main challenge or pain.

And now you've got your ebook idea.

•••

📝 Step 2: Plan with an Outline

Building an ebook is like building a house:

You need a plan.

Map out your:
• Chapters
• Subtopics
• Key ideas

This way, your writing will flow smoothly from start to finish.

But don't spend too much time here.

Instead, go to the next step.

•••

🖊️ Step 3: Set a Regular Writing Routine

Dodge writer's block and delays.

Pick specific times each day and stick to them.

Being disciplined means you'll finish your ebook on schedule.

•••

🎨Step 4: Invest in Presentation

Invest in getting a nice cover and sleek layout done.

It makes you stand out.

Sure, your content should be great.

But your ebook should also shine on the outside.

Because people do judge the ebook by its cover.

•••

📈 Step 5: Build the Hype Before Launch

Get your audience excited.
• Share sneak peeks
• Offer special early deals
• Gather email sign-ups.

Building anticipation guarantees a successful launch.

•••

🎁Step 6: Bundle Up

Add value to your offer.

Package your ebook with:
• Related tools
• Video lessons
• Worksheets
• Cheatsheets
• Templates

Not all of them, though.

Pick the ones that make sense.

This will sweeten the deal and bump up your profit.

•••

🤖Step 7: Leverage Technology

Pick platforms that do the heavy lifting.

Whether sending emails or handling payments, make it easy for buyers.

Try out Gumroad.

It's free.

And easy to set up.

•••

Finally…

If you're looking for a proven system to predictably make $1000s in ebook sales...

First...

Retweet this post.

Then read on 👇",4,0,3,25,9298,40,0.00268875
66,we've gone from platitudes to value posting to platitudes. we've gone full cirle,5,0,1,10,3721,0,0.00268745
89,"The Ultimate Guide to Transitioning from Twitter/X to Instagram

X is burning to the ground.

The platform is filled with bots (again), and even the self-proclaimed ""X Growth Experts"" are looking to expand to other socials.

Why migrate?

X refuses to change course:

❌ The retweet button is dead.
❌ Massive accounts don’t get seen
❌ Only politics, memes, and XXX get views
❌ Niching down doesn’t work anymore
❌ You have to spend all day posting and commenting if you want actual growth (this is what the ""show your personality"" people actually do—they'll tell you show your personality on Twitter, but that's what they are actually doing—treating this app a full-time job.)

It’s dark outside.

And there’s nothing you can do besides posting into the abyss and hoping to grow on other channels.

So here’s your ultimate guide to migrating to Instagram:

—

1. WHY Instagram.
X posts die after a few hours.

Instagram posts get engagement nearly forever.

Many other reasons exist, but I’ll let you deduce them yourself because that reason alone should make you pack your tweets and turn them into Instagram content.

—

2. What happened when I migrated to Instagram

☑︎ I doubled my newsletter size. I've been averaging 150-200 new email subscribers daily that I can track back to Instagram.

☑︎ I added 100 new subscribers to my paid community.

☑︎ I've gained 30K new followers since I took IG seriously 2-3 months ago.

—

3. App you’ll be useing

🖼️Figma or Canva for graphic design—both free

💬ManyChat for DM automation—$15/mo

🎥Capcut for creating reels—free

🔥 Meta Business Suite or Instagram to schedule your reels and posts—free

—

4. What can you do with your Twitter/X posts?

a) Turn threads into reels
b) Turn threads into carousels
c) Turn your tweets into single-image posts

Here’s how:

—

A) Turn Threads into Reels
Instagram Reels are made up of a few key parts.

First up is the video. This is the main attraction, drawing viewers in with a catchy video.

Next, we add a text-in-video hook. This is a text overlay on the video, hinting at what the reel will reveal.

Then comes the reel caption. It adds to the video, giving extra info. Here's where you put your X thread.

For threads over 300 words, try to cut them down to 150-200 words. Why? Because reading long texts on Instagram can be tough.

Also, include a call-to-action in both the video and caption.

In the video, encourage viewers to read the caption. In the caption, tell people to comment a “special word”. Those who comment will get a DM with a link to get one of your lead magnets. You can automate this process with Manychat.

—

B) Turn Threads into Carouse Reels
Carousels can have up to 10 images.

Each carousel has 2 special images. The first image has the hook, and it’s meant to grab attention. The last image is a call-to-action like asking for follows or comments to get a lead magnet.

To turn your threads into carousels, break your threads into eight clear parts for the 8 carousel images, keeping the first and last for the hook and call-to-action.

Carousel length can vary, but 6 to 10 images are typical.

Use design tools like Canva or Figma to create the carousel. I use Figma because it’s for teaming up with designers and jotting down comments during design.

— 

C) Turn your tweets into single-image posts.
First, put your tweet into an image. Include your profile photo and your handle for a personal touch. Then, write a brief caption for the Instagram post to add to the image's message.

Making single-image Instagram posts from tweets is easy.

You can do this quickly with a tool like @HypeFury, because this app lets you write a tweet and post it on Instagram with a bit more detail in the caption.

This method is fast and smooth, linking your Twitter and Instagram content nicely.

—

What's next for you?

I can help you.

First:

RETWEET THIS POST
to save a life from Twitter misery

Then:

Download my free course in the next tweet.

– @JoseRosado",10,3,4,57,21220,126,0.002686145
1258,"damn, it's all over",44,0,103,402,150318,37,0.00267433
1745,"Mastery comes last and it’s the product of sacrificing comfort and wellbeing. Take a look at the masters. Sleepless nights, obsession over their craft, grit, perseverance.",4,0,0,8,3003,2,0.002664003
2858,"The WiFi Money Machine’s students love our Discord community.

The value we will drop in the March 2023 cohort will be insane:

Join the waitlist before we close the access 👇
https://t.co/JEKoef7ktl https://t.co/RuSSiWQNj9",0,0,0,5,1879,0,0.00266099
403,I got pitches “I’ll make you $10K/mo and get you 2000 Twitter followers in 60 days” by a 20-yo with a Carrd website in his bio.,13,1,2,24,9022,1,0.002660164
563,This AI-altered video looks Real AF. We're gonna have a tough time trying to figure out what's real or not online.,6,0,4,15,5668,0,0.002646436
2247,"How do solopreneurs without technical abilities even SURVIVE?

It's simple. ADAPT or perish.

Get off your couch. Learn a new skill. Hone your technical prowess.

Otherwise, you're just setting yourself up for FAILURE.",0,0,2,4,1512,0,0.002645503
2339,What a weird thread. It predicts the death of millions of jobs. And It’s telling you to start a side hustles that AI will wipe from the face of the Earth.,13,1,3,30,11358,1,0.00264131
2128,"When I was broke…

I thought that working more would bring in more money.

But now that I'm not broke…

I do everything I can to work less. 

Here are the 6 systems I use every day to make $50,000/Month with only 1 hour of work:

+++ Thread +++",2,1,2,16,6061,23,0.002639828
2894,"It's been a long time since I've used Google to actually search for things.

I mostly use Google for spellchecking words (it's actually a good spellchecker).

Are you still using Google for research or finding things online?",30,3,0,44,16669,2,0.00263963
3212,"""Never let a good crisis go to waste""
– ConvertKit, probably",1,0,0,9,3410,0,0.002639296
286,This app is prompting me to create an account every time I login…. As if I don’t already have one. https://t.co/O4GC4oJ0cf,5,0,0,5,1898,0,0.002634352
2941,"damn, i almost lost my domain name...",7,0,0,25,9494,0,0.002633242
2509,"Been watching Echo 3 on Apple TV.

They really take their time to highlight the tiniest of details.

Nice change of pace.",3,0,1,10,3806,1,0.00262743
283,"Imagine having The Top Guy spend his time listening to you, giving you feedback about your performance, and calling it ""soul draining."" You say you're a bitch, Ian.",5,1,1,25,9516,3,0.002627154
1406,Sebastián is a super competent and super fast web designer. He’s been working with me for the last 2 years.,1,0,0,6,2286,0,0.002624672
981,Why the left always win in two tweets. One side actually uses its power. https://t.co/ZjjbBjPCB4,6,0,3,23,8794,2,0.00261542
1754,"If you have 20k+ followers and a $5,000+ service or coaching…

DM the word WIN.

We’ll build out your newsletter, email campaigns, landing page, funnels, and everything you need to increase revenue.

All. Done. For. You.",0,0,0,4,1530,1,0.002614379
2136,"community notes debunking everything, no viral tweet is safe 😂",2,1,1,9,3451,1,0.00260794
1134,"lol what a scam

To sleep well you need:

- work hard (8-ish hours)
- train hard before 4pm (30 minutes)
- go for a walk (15 minutes)
- AC at a nice temperature
- (optional) Nose strip

That’s it.

No supplements. No fancy stuff. No 2-hour routine before bed time.",5,0,1,8,3071,3,0.002605015
152,"Ian Miles Cheong is a cancer. His engagement farming is sickening. This ain’t parenting, sicko.",13,0,3,42,16131,3,0.002603682
970,"Outbound will never go away.
Not now, not ever.
It's the fastest way to get clients, get results, and win.

Outbound will forever remain undefeated.

That's why people pay millions in ads, cold calls, and cold emails.

But I understand!

Courses, coaching, and digital products need to be sold.",17,0,7,41,15747,7,0.002603671
151,I just caught this fool @albertlopezyt translating my Instagram stuff into Spanish and posting it as if he wrote it https://t.co/nPKFwHKYLd,29,6,2,78,30002,12,0.002599827
175,GM or LFG?,14,1,0,10,3856,0,0.002593361
541,"HEY INSTAGRAM PEOPLE

I have a quick question.

I've noticed that my reels don't get all of engagement.

I TOOK A LOOK AT OTHER ACCOUNTS and I noticed that they get more views even though they have fewer likes, comments, shares, and followers. 

My carousels do get good engagement. But my reels don't.

Does this mean my IG following hates my reels?",4,0,1,8,3090,0,0.002588997
2385,Substack f*cked up by trying to created a Twitter clone.,1,0,1,10,3863,0,0.002588662
2418,"I created an ""Irresistible Offer Generator"" with ChatGPT. 

Reply to this tweet with what you sell, and I'll make it generate a killer offer for you. https://t.co/9QD7SvUvbm",128,2,17,146,56403,126,0.002588515
1163,"Hormozi's live event rn

too many ppl at the same time! https://t.co/UiLSxoafVa",7,0,1,19,7355,1,0.002583277
1033,Crazy that Netflix didn’t screw this up,1,0,1,8,3098,1,0.002582311
491,"Imagine making $1,700,000 in ebook sales.

Let's simplify it.

Imagine making your FIRST $1000 with ebooks.

That's what I'll teach you to do right now.

Big money steps for 2024 ⤵︎

1: Create a Winning Guide
Start by writing an ebook that stands out.

Pick a painful problem your audience has.

Write about how to solve it.

30-40 pages is enough.

• • • • • • • •

2: Price it Right

Set the price at $20+

That's cheap enough to get people to buy.

At that price, you'll only need 50 people to buy it.

But that's just the tip of the iceberg.

• • • • • • • •

3: Sell on Gumroad
Many writers, creators, and influencers like it.

It's just so simple to use and free.

You can literally upload the PDF to Gumroad, put a price on it, and write a short product description in less than 20 minutes.

• • • • • • • •

4: Offer More Help
Here's where the fun starts.

Gumroad has an email marketing feature.

So use it to send buyers an email to say ""Thanks!""

And then...

Do the following to increase your income.

• • • • • • • •

5: Sell Your Services/Coaching

Reach out to buyers again.

Offer them your services.

You can get them to buy through emails. 

Or convince them to book a call with you.

Be clear that your help isn't free.

Tell them it'll cost $500 to $5000+.

LOOK:

All of my current clients purchased one of my guides or products before becoming clients.

The ebook is just a way to prove competence.

Ok?

• • • • • • • •

6: Be a shameless self-promoter

Tell everyone about your guide.

Don't be shy about it.

The more you share, the more you'll sell.

• • • • • • • •

7: Repeat the Steps

Keep doing these things.

More guides, more emails, more selling your services.

• • • • • • • •

Now…

If you want to learn more about this system…

Please give this thread some love.

RT it, will ya?

FINALLY:

@AJA_Cortes and I will detail the full process to perfection in our upcoming training.

Read about it in the following tweet.",3,1,8,45,17439,112,0.002580423
2852,I don't know how ppl up in the north do it. But I'm freezing to death right now. https://t.co/FjfBtPOOye,30,0,0,45,17439,0,0.002580423
242,lol bro here didn’t like my opinion about having kids and now my FREE course sucks 😂😂😂😂,10,0,0,10,3884,0,0.002574665
2094,"It's been years since I last used GitHub.

But here I am back in the tech world again, with the new SaaS my team is creating.

I don't talk too much about it, but I used to work in the software development team in  an engineering and a bank security company. https://t.co/GYRcSTnhY5",3,0,0,7,2719,0,0.002574476
2798,How long until TikTok get banned in the USA?,26,1,2,47,18304,2,0.002567745
2918,"Don't just talk about features.

Show your customers the real benefits you can bring to their lives by using your products. https://t.co/HI2OkFNK4A",1,0,1,5,1952,4,0.002561475
260,I actually went to the gym lol,0,0,0,6,2344,0,0.002559727
944,"This is a lie. It may happen once if it’s been 10 years since you left home. But if you’re traveling often, this will never happen. How do I know? Brah… I travel often. So does my family. So do my friends. This ain’t a thing.",1,0,1,7,2737,0,0.002557545
2171,"My father-in-law had a dream: my kids drowning in his pool.  

Now I can't stop thinking about the pool.

It's crazy how much power we hold over others through our words. 

Use it wisely. 

Imagine what you could achieve by harnessing that power in the right direction.",1,0,0,7,2751,0,0.002544529
387,"Grok sucks

Grok is to ChatGPT what Threads is to Twitter",1,1,1,6,2366,0,0.002535926
1196,"I have a friend who has a thing for Hillary Clinton.

I’m like, “Dude, why?”

He said, “I just love powerful woman.”",2,0,0,8,3156,1,0.002534854
3114,"Im in!
Phew 😮‍💨",3,0,0,19,7528,0,0.002523911
2876,"There are levels to her game, even if we can all agree this is not right.",2,0,0,11,4368,0,0.002518315
285,You can't eat birds and llamas? https://t.co/OyykA76b22,3,0,0,4,1589,0,0.002517306
395,"I hate that ppl are making fun of her for trying.

I also hate that the coach put her up for this challenge.

That coach should be charged with attempted murder",5,0,1,11,4376,1,0.002513711
2314,"I added $30,000 to my business in just ONE month.

All thanks to the power of:
Following up on sales calls.

But how did I do it?

Three powerful follow-up tactics.

The best part?
No sleazy sales tactics or cold-call disasters.

+++ Thread +++",2,1,0,10,3979,14,0.002513194
1502,When you make your first $1 online https://t.co/vbnL0gwyEB,42,25,87,842,335637,186,0.002508663
78,"These are some of the prompts in those ""CustomGPT"" 

Most of them are just dumb. https://t.co/jZ3PfvGVay",0,0,0,8,3190,2,0.002507837
2420,"My daily to-do list is only 1 to 3 tasks long. 

This one habit got me there:",2,1,0,13,5187,5,0.002506266
55,Saw a guy eating raw ginger as pre-workout. Brah… people will do anything and everything for engagement.,6,0,0,8,3198,1,0.002501563
2324,"Those 20-yo ""ghostwriters"" you're hiring, will wreck your business.

They aren't actually ""ghostwriters""

They're content creators

What they do is
1/ Have AI reword others' ideas
2/ Pay big accounts for RTs

All it take is ONE little mistake

And they'll ruin your reputation",10,2,0,37,14802,7,0.002499662
1314,Watching two homeless people (m and f) fighting over drugs rn,14,0,0,18,7222,0,0.002492384
2042,"i read $2000
then I clicked, ""get it""
and realized it's 2 million dollars https://t.co/kFg3Fz9SlC",12,0,0,54,21674,2,0.002491464
1656,"These so-called writers/ghostwriters steal an entire thread, only to have AI churn out a carbon copy with a new label slapped on.

They prove they're mediocre at writing and are wasting what makes AI cool and helpful.",7,1,0,16,6424,0,0.00249066
926,"went down the expresso machine rabbit hole and found the final boss. An expresso behemoth that weighs 100 lbs and serves 1/2 a cup at a time that costs $20,000. https://t.co/HVrPFiLzSU",12,2,1,30,12051,1,0.00248942
2007,"If you apply this 3-step guide…

You'll not only know the secret to turn HATE into MONEY…

But also how to create a winning business by offering something people desperately need.

&gt;&gt;&gt; Thread &lt;&lt;&lt;",2,2,1,13,5223,14,0.002488991
3053,"When people see your digital product,

Their first reaction should be “TAKE MY MONEY.”

Want to create this reaction?

Then learn how to write the right copy and launch your products:

https://t.co/bP3x03CXir",1,0,2,8,3218,0,0.002486016
198,The engagement farming is off the charts. Big accounts posts brain dead content. Smaller accounts reply with braindead video content. Seems like replying with videos is the new engagement farming hack.,1,0,0,8,3222,2,0.00248293
1571,😂😂😂,12,0,1,32,12904,0,0.002479851
188,"How do you pronounce “the”?

“the” or “the”?",31,1,0,22,8880,0,0.002477477
664,"I want to understand something 

As someone who is not American and who doesn’t live in USA, I don’t understand where’s the media stands in all this mess.

For the last 6 years, after Trump’s rise, I’ve seen the American media basically destroy the life of anyone who said anything negative about Jewish people.

Now, it’s like, I see a bunch of people protesting and wishing them death. Nobody is being singled out by the media and that response from the media has been, ummmm, let’s say lukewarm to say the least.",1,0,1,6,2425,2,0.002474227
1352,"I follow a guy on Instagram who sells goldfishes

He has 333,000 followers on Insta and like 1M on TikTok

Recently he sold his ugliest goldfish for $2 + $45 for shipping and handling. He documented the process and posted a video about it. 

The person who bought the ugly fish created an IG account to document how the ugly fish grows.

That new account already has 8000 followers. It only took 2 days and 2 bucks to get there (plus shipping)

Then there’s lil old me, who hustled for one year to his first 10,000 followers on Instagram.

I need to buy an ugly goldfish.",42,11,21,451,182317,104,0.002473713
821,taking god out of schools was a mistake,2,0,4,13,5265,1,0.002469136
1421,"Your favorite gurus stole from Traffic &amp; Funnels (TF) and Taki Moore to create their coaching programs.

They didn't even repackaged it.

They just took the best from TF and Taki and sold it to a new audience.",7,1,2,23,9320,4,0.002467811
2226,"I made $20,000 in ONE day.

Thanks to Twitter.

How?

I leverage 2 secrets that just work.
No matter the audience.
No matter the offer.

+++ Thread +++",3,1,4,20,8138,17,0.002457606
3031,"Hello darkness, my old friend. https://t.co/LXLafH02Bt",6,0,0,21,8562,0,0.002452698
1588,"Twitter coaches are telling you to lie to get clients.

They'll tell you to offer an insane guarantee to get prospects to buy your services.

""30 days to 10,000 followers""
""90 days to $10K/mo or your money back""
""69 days to 400 qualified leads""

You see...

If you're new at something, these guarantees are so insane that's nearly impossible for you to deliver on them.

The SMARTER approach is to stop promising guarantees.

And instead promise:
• deliverables

Yes, it's boring.

Yes, it's goes against ""benefits over features""

Yes, it's gonna take you a few more sales calls to actually get the client.

But guess what?

You'll be able to deliver on that.

Do this long enough, and you'll actually figure out the guarantee YOU can offer.",12,3,3,66,26948,18,0.002449161
2148,"AI is coming.

And it's hungry for your job.

Don't believe me?

IBM just halted hiring—ready to replace 7,800 jobs with cold, calculating AI.

I saw it with my own eyes on Bloomberg News.

I'm telling you right now…

Brace yourself, because it's only going to get worse.

So, what can you do to survive this AI apocalypse?

Well, let me tell you a secret.

It’s something I tell all the new writers I onboard at Rosado Capital, my marketing firm.

I tell them:

===

Forget about copywriting. Throw content creation out the window. These jobs, these knowledge worker positions? They'll be killed out soon enough.

You need to reinvent yourself.

Don't see yourself as an executor or just a writer or copywriter. 

Instead, become a master strategist.

Someone who can see the bigger picture and identify opportunities others can't.

===

“But how do you do that, Jose?”

In my case, I tell my people to dive headfirst into the arts of marketing, copywriting, persuasion, and funnels.

I tell my writers this because I believe in them.

And because I know it's the truth.

You need to become a highly competent individual…

Someone who can navigate the AI storm, harness it, and use it to your advantage.

My operations manager, was a copywriter, and is now on the path to becoming a master strategist.

And you, too, can walk down that road.

It's up to you to make the choice.

Think about it.

The future is coming, and it's coming fast.

It's on you now, my friend.

Train yourself.

Because if you don't level up and face the AI assault head-on, you'll be left behind in the dust, with nothing but regret and ""what ifs"" to keep you company.

The AI apocalypse is coming.

The question is, will you be ready?",7,3,16,104,42557,44,0.002443781
